Title,Author(s),Year published,Type,Notes
Thalia,Arius (AD 250 or 256 – 336),,"Theological tract, partly in verse","Banned in the Roman Empire in the 330s+ for contradicting Trinitarianism. All of Arius writings were ordered burned and Arius exiled, and presumably assassinated for his writings. Banned by the Catholic Church for the next thousand plus years.[citation needed]"
