Title,Author(s),Year published,Type,Notes
The Cover-up General,Edwin Giltay,2014,Non-fiction thriller,Banned in the Netherlands by court order in 2015 as a former spy of Dutch military intelligence claimed she was described falsely in this Srebrenica book. Ban lifted by the Court of Appeal of The Hague in 2016.
