Title,Author(s),Year published,Type,Notes
"Uitgeverij Guggenheimer
(""Guggenheimer Publishers"") (1999)",Herman Brusselmans,1999,Novel,Banned in Belgium because this satirical novel offended fashion designer Ann Demeulemeester by making derogatory remarks about her personal looks and profession. A court decided the book was an insult to the individual's private life and ordered it to be removed from the stores.
